objectid,updatepknm,Tree_Canopy_Park,Pollution_Park,Sewershed_Park,Tree_Canopy_Walkshed,Pollution_Walkshed,Sewershed_Walkshed,percent_rank1,percent_rank2,total_population_18plus,total_asthma,total_obesity,total_depression,total_diabetes,asthma_rate,obesity_rate,depression_rate,diabetes_rate,Park Acreage,TotalCrimesInParks,ViolentCrimesInParks,NonViolentCrimeCount_Parks,TotalCrimeDensity_Parks,ViolentCrimeDensity_Parks,NonViolentCrimeDensity_Parks,TotalCrimesInWalkshedDifferences,Walkshed Acreage,ViolentCrimeCountsInWalksheds,NonViolentCrimeCount_Walksheds,TotalCrimeDensity_Walksheds,ViolentCrimeDensity_Walksheds,NonViolentCrimeDensity_Walksheds,sum_Total,sum_Hispanic.or.Latino,sum_Not.Hispanic.or.Latino,sum_Population.of.one.race,sum_White.alone,sum_Black.or.African.American.alone,sum_American.Indian.and.Alaska.Native.alone,sum_Asian.alone,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone,sum_Some.Other.Race.alone,sum_Population.of.two.or.more.races,sum_Total.parcels,sum_Occupied,sum_Vacant,sum_Poverty.status.determined.total,sum_Below.poverty.level.,sum_Under.5.years,sum_X5.to.9.years,sum_X10.to.14.years,sum_X15.to.19.years,sum_X20.to.24.years,sum_X25.to.29.years,sum_X30.to.34.years,sum_X35.to.39.years,sum_X40.to.44.years,sum_X45.to.49.years,sum_X50.to.54.years,sum_X55.to.59.years,sum_X60.to.64.years,sum_X65.to.69.years,sum_X70.to.74.years,sum_X75.to.79.years,sum_X80.to.84.years,sum_X85.years.and.over,sum_Total_pct,sum_Hispanic.or.Latino_pct,sum_Not.Hispanic.or.Latino_pct,sum_Population.of.one.race_pct,sum_White.alone_pct,sum_Black.or.African.American.alone_pct,sum_American.Indian.and.Alaska.Native.alone_pct,sum_Asian.alone_pct,sum_Native.Hawaiian.and.Other.Pacific.Islander.alone_pct,sum_Some.Other.Race.alone_pct,sum_Population.of.two.or.more.races_pct,sum_Poverty.status.determined.total_pct,sum_Below.poverty.level._pct,sum_Under.5.years_pct,sum_X5.to.9.years_pct,sum_X10.to.14.years_pct,sum_X15.to.19.years_pct,sum_X20.to.24.years_pct,sum_X25.to.29.years_pct,sum_X30.to.34.years_pct,sum_X35.to.39.years_pct,sum_X40.to.44.years_pct,sum_X45.to.49.years_pct,sum_X50.to.54.years_pct,sum_X55.to.59.years_pct,sum_X60.to.64.years_pct,sum_X65.to.69.years_pct,sum_X70.to.74.years_pct,sum_X75.to.79.years_pct,sum_X80.to.84.years_pct,sum_X85.years.and.over_pct,sum_Total.parcels_pct,sum_Vacant_pct,sum_Occupied_pct
183,Vincennes Park,13.75,8.8225736618042,1.0,26.7315010570825,8.778330986,1.0,100.0,0.0,817,112.0,379.0,168.0,185.0,0.137086903304774,0.463892288861689,0.20563035495716,0.226438188494492,1.56468200558,0,0,0,0.0,0.0,0.0,1267,105.977292963862,291,976,11.95539124057494,2.7458712320499665,9.209520008524974,1504.604093,30.28051391,1474.323579,1420.566242,446.3975626,949.2972619,3.767149901,13.06396846,0.0,8.040298611,53.75733736,2723.127339,2335.03453,388.0928083,1554.869906,583.4205329,172.7419096,79.85813544,100.2646421,115.808763,63.3124434,112.7482812,111.5210258,128.695843,68.08246459,50.46440758,44.14970724,74.00587392,103.3398614,135.7597664,83.17490451,67.05437035,34.02809876,28.45708229,100,2.012523697,97.9874763,94.41462032,29.66877232,63.09282731,0.250374827,0.868266178,0.0,0.534379685,3.572855984,103.3408,38.7756843,11.48088792,5.307584622,6.663855466,7.696959193,4.20791381,7.493551409,7.411984743,8.553468891,4.524942137,3.35399909,2.934307267,4.918627716,6.868242739,9.022956076,5.528025938,4.456612252,2.261598179,1.891333569,100,14.25173193,85.74826807
184,Volunteers Park,40.9516129032258,7.87153482437134,0.0,32.8181818181818,7.88296588,0.0,0.0,0.0,319,38.0,111.0,84.0,39.0,0.119122257053292,0.347962382445141,0.263322884012539,0.122257053291536,12.8185115993,7,1,6,0.5460852413147763,0.0780121773306823,0.468073063984094,749,59.471440173173,153,596,12.594280512108176,2.572663442393259,10.021617069714916,405.7089078,17.35940649,388.3495013,363.7188516,272.6102249,65.35326122,2.998675782,20.44792439,0.186378126,2.12238714,24.63064976,589.4598565,520.8758402,68.58401637,342.010921,50.84416733,18.65413705,12.20030543,16.86942999,34.87213395,14.7077439,18.30830303,35.43805457,15.88543409,39.30562328,18.94745937,19.17983033,19.71789652,21.17409613,22.69461549,19.9219357,7.759651792,3.535450024,2.838820365,100,4.278783668,95.72121633,89.65020106,67.19355175,16.10841171,0.739120025,5.040048171,0.045938879,0.523130525,6.071015273,84.29958386,12.53217919,4.597911629,3.007157397,4.158013212,8.595358218,3.625196198,4.512669718,8.734847543,3.915475796,9.688134158,4.670210341,4.727485633,4.860109338,5.219036535,5.593817403,4.910401354,1.912615583,0.871425289,0.69971852,100,11.63506142,88.36493858
185,Wabash Park,13.7,8.23568439483643,0.0,31.810861423221,8.449628503,0.0,0.0,0.0,426,49.0,154.0,104.0,53.0,0.115023474178404,0.36150234741784,0.244131455399061,0.124413145539906,2.43646042319,0,0,0,0.0,0.0,0.0,801,118.261077476155,136,665,6.773149857031412,1.149997978222562,5.623151878808851,526.8337001,14.80912014,512.02458,481.5823549,325.5939222,144.9128997,0.56317314,7.571716995,0.983319381,1.957323459,30.44222512,893.2506244,750.7706303,142.479994,610.9706782,131.2052443,37.89326607,54.43297234,36.55359522,9.058898826,23.52472154,76.03017908,61.79143025,46.21433155,42.9003445,29.78933922,38.6015565,34.85271193,60.92671032,31.34049308,13.23706159,12.27692279,6.160117029,3.535146534,100,2.81096675,97.18903325,91.41069653,61.80203015,27.50638383,0.106897706,1.437211969,0.186647016,0.371525865,5.778336715,115.9703106,24.90448965,7.192642775,10.33209765,6.93835554,1.719498738,4.4653031,14.43153296,11.72883022,8.772090992,8.143052446,5.654410341,7.327085661,6.615505409,11.56469495,5.948839847,2.512569258,2.330322223,1.169271637,0.67101754,100,15.95072986,84.04927014
186,Warrington Park,9.55555555555556,7.5298023223877,0.0,22.0203488372093,7.692144937,0.0,0.0,0.0,1396,161.0,502.0,343.0,164.0,0.115329512893983,0.359598853868195,0.245702005730659,0.117478510028653,2.12662920765,13,5,8,6.112960338001496,2.351138591539037,3.7618217464624593,2993,152.495500170341,743,2250,19.62680863800407,4.872274914145348,14.754533723858724,1664.375942,62.81643657,1601.559506,1518.263283,1047.810236,448.3712104,2.623549025,13.70002237,0.582809638,5.175455825,83.29622283,2775.367088,2420.004873,355.3622147,1880.026967,549.0158198,80.30761758,66.3026534,125.255071,87.84276301,253.3227531,241.0463921,182.9176059,120.2566291,145.5556858,61.32174694,84.57809649,81.27228757,159.3941648,54.11403771,72.34458801,32.6188954,22.50945651,12.10452703,100,3.774173549,96.22582645,91.22117451,62.95514187,26.93929893,0.157629593,0.823132684,0.035016706,0.310954736,5.004651936,112.9568699,32.98628668,4.825088824,3.983634449,7.525647769,5.277819799,15.22028447,14.48268903,10.99016161,7.225328486,8.745361077,3.68436874,5.081670213,4.883048685,9.576812588,3.251310977,4.346649466,1.959827379,1.352426212,0.727271209,100,12.80415179,87.19584821
188,West End-Elliott Overlook Park,58.3913043478261,8.70375537872314,0.0,33.36,8.703755379,0.0,0.0,0.0,190,23.0,72.0,47.0,25.0,0.121052631578947,0.378947368421053,0.247368421052632,0.131578947368421,4.68886758582,3,1,2,0.6398133334096602,0.2132711111365534,0.4265422222731068,748,56.2911985356091,196,552,13.288045368705816,3.4818942409977804,9.806151127708034,239.4789533,6.591163853,232.8877895,218.0077377,137.7153781,76.49744714,0.299598357,2.097188499,0.499330595,0.898795071,14.88005173,404.7573802,335.2505614,69.50681881,288.0138871,67.70922867,18.07576754,28.16224555,19.57375932,4.394109235,11.18500533,35.65220448,28.86130839,20.77215275,20.77215275,14.08112278,19.17429484,16.77750799,30.15956793,12.68299711,4.89343983,5.093172068,2.097188499,0.0,100,2.752293578,97.24770642,91.03419516,57.50625521,31.94328607,0.125104254,0.875729775,0.208507089,0.375312761,6.213511259,120.2668891,28.2735613,7.547956631,11.75979983,8.173477898,1.834862385,4.670558799,14.88740617,12.05170976,8.673894912,8.673894912,5.879899917,8.006672227,7.005838198,12.59382819,5.296080067,2.043369475,2.12677231,0.875729775,0.0,100,17.17246484,82.82753516
189,West End Park,58.2816901408451,8.23766492898581,0.0,40.6623931623932,8.359197738,0.0,0.0,0.0,177,21.0,65.0,43.0,23.0,0.11864406779661,0.367231638418079,0.242937853107345,0.129943502824859,17.0251059112,24,4,20,1.4096828604285834,0.2349471434047639,1.1747357170238195,248,50.3987959479757,76,172,4.920752477023433,1.5079725332813747,3.4127799437420587,221.774483,6.344808675,215.4296744,202.3605519,130.6437871,63.32634318,0.255040575,6.694929168,0.396948237,1.043503666,13.06912247,365.4722056,307.9140331,57.55817245,258.5610228,54.57696858,16.96775763,24.04973639,16.12557058,4.437955921,10.11483388,30.71256852,26.18296159,19.49088984,17.84590565,12.04595774,16.72751598,15.35362088,27.51871639,11.93836482,5.50976947,4.487534469,2.325176274,0.219331226,100,2.860928177,97.13907182,91.24609338,58.90839437,28.55438656,0.114999964,3.018800484,0.178987335,0.470524675,5.892978439,116.5873635,24.60921916,7.650906179,10.84423062,7.271156881,2.001112058,4.560864598,13.84855827,11.80612,8.788607948,8.046870587,5.431624762,7.542579179,6.923078195,12.4084232,5.383110203,2.4844019,2.023467446,1.048441751,0.098898315,100,15.74898763,84.25101237
190,West Penn Park,54.1212121212121,8.88452000171846,2.0,29.1710843373494,8.853944435,1.426,0.0,100.0,568,63.0,191.0,133.0,65.0,0.110915492957746,0.336267605633803,0.234154929577465,0.11443661971831,22.5413927524,6,1,5,0.2661769867507931,0.0443628311251321,0.2218141556256609,784,91.8082733582617,147,637,8.539535396125048,1.6011628867734464,6.938372509351601,656.586974,19.4094627,637.1775113,603.8985101,406.6189286,176.8499931,0.883496243,15.22427134,0.380700124,3.94112076,33.27900116,1283.538723,1122.267996,161.2707271,590.9375276,144.0629158,29.39856046,23.78376762,13.81994288,19.77030816,33.12723725,62.2806513,67.75706377,86.7609662,34.27099126,36.22116726,17.1025204,23.60466506,35.48817352,47.31010964,39.16576942,10.62048977,7.568301943,2.886841662,100,2.956114493,97.04388551,91.9754022,61.92917994,26.93473981,0.134558905,2.318698351,0.057981675,0.600243519,5.068483305,90.00140895,21.94117787,4.477481526,3.62233315,2.104815268,3.011072248,5.045369244,9.485514299,10.31958696,13.21393351,5.219566122,5.516583285,2.604760844,3.595055338,5.404946324,7.205459674,5.965054284,1.61752977,1.152673179,0.439673916,100,12.56453929,87.43546071
191,Westinghouse Park,20.6734693877551,8.6288480758667,1.0,15.0821716801174,8.641784767,0.889,100.0,0.0,2498,269.0,824.0,524.0,305.0,0.107686148919135,0.32986389111289,0.209767814251401,0.122097678142514,10.8316327779,0,0,0,0.0,0.0,0.0,3912,302.389329753667,847,3065,12.93696441996416,2.8010247606619743,10.135939659302185,3038.113416,116.5631922,2921.550224,2782.945801,1415.542656,1221.807536,9.514620526,113.6545568,0.41739509,22.00903597,138.604423,5094.499233,4364.684441,729.8147919,3174.405576,390.8415764,124.4359452,196.39564,183.5615231,89.9320877,217.6173586,336.7835771,477.3146799,272.0699381,143.3369189,135.7038159,193.1752791,130.1562056,140.1005956,113.5110733,132.9258573,93.67531848,135.6381999,68.42086692,100,3.836696538,96.16330346,91.60111621,46.59281806,40.21599489,0.313175291,3.740958328,0.013738628,0.724431019,4.562187252,104.4860787,12.86461441,4.095829488,6.464394613,6.041957555,2.960129376,7.162910953,11.08528653,15.71089076,8.955226513,4.71795813,4.466713296,6.358395906,4.284112796,4.611434018,3.736235543,4.375276336,3.083338429,4.464553533,2.252084026,100,14.32554523,85.67445477
194,Wightman Park,10.6,8.47758102416992,1.0,24.6522177419355,8.465739425,1.0,100.0,0.0,2893,280.0,678.0,681.0,180.0,0.0967853439336329,0.23435879709644,0.2353957829243,0.0622191496716212,2.20777380201,1,0,1,0.4529449525533732,0.0,0.4529449525533732,1381,219.537895084365,117,1264,6.290485747206891,0.5329376049407721,5.75754814226612,3316.33351,155.4700818,3160.863428,3014.397172,2451.04317,92.40308609,1.793807676,454.7296971,0.372038666,14.05537202,146.4662564,3546.334645,3322.671429,223.6632161,2313.609496,325.2812229,104.6600213,158.4586087,127.3247689,690.4814958,593.6655027,235.9368217,150.88075,192.2937139,114.0860837,120.2305834,123.9312716,120.22284,104.922599,123.0367247,130.3270353,60.24219143,35.60881533,48.17563965,100,4.688011061,95.31198894,90.89547727,73.90822313,2.786302578,0.054090087,13.71182047,0.011218373,0.423822634,4.416511667,69.76407798,9.808459309,3.155895539,4.778126454,3.839323413,20.82062898,17.90126056,7.114387652,4.549625347,5.798382861,3.440126975,3.625406884,3.736996634,3.625173392,3.163813251,3.710022661,3.929853101,1.81652995,1.07374048,1.452677769,100,6.306884107,93.69311589
196,Winters Park,39.3571428571429,7.97501516342163,1.0,32.1511254019293,7.996833247,1.126,100.0,0.0,570,59.0,178.0,143.0,45.0,0.103508771929825,0.312280701754386,0.250877192982456,0.0789473684210526,2.69099283572,2,0,2,0.7432201132058687,0.0,0.7432201132058687,999,71.4172007305244,149,850,13.988226782641425,2.0863321227363083,11.901894659905114,610.6953562,32.33040808,578.3649482,553.9251028,483.3646241,54.39499553,0.343578901,12.03594157,0.688973917,3.096988768,24.43984541,1120.826134,900.0642969,220.7618371,576.295065,90.14270975,6.183584412,4.478090017,5.209450608,14.80284433,87.34665224,79.49200017,89.75176753,49.9364868,41.96537208,42.63023413,29.2141396,25.50215879,23.07427294,37.46973399,18.5778515,2.78425284,5.849227459,12.02694562,100,5.294032081,94.70596792,90.70399784,79.14987712,8.907058974,0.056260277,1.970858539,0.112817939,0.507124991,4.001970075,94.36702918,14.7606673,1.01254813,0.733277234,0.853035897,2.423932683,14.30281913,13.01663741,14.69665138,8.176988131,6.871735907,6.980605583,4.783750081,4.175921518,3.778360634,6.135585216,3.042081671,0.455915181,0.957797927,1.969385472,100,19.6963499,80.3036501
197,Woods Run Park,19.6286484135907,8.91599750518799,1.0,37.9013888888889,8.868930817,1.0,100.0,0.0,1212,196.0,628.0,382.666666666667,229.333333333333,0.161716171617162,0.518151815181518,0.315731573157316,0.189218921892189,0.27563238777,0,0,0,0.0,0.0,0.0,2511,159.218301108089,602,1909,15.77080010604654,3.780972387033061,11.989827719013478,1528.654527,39.93772316,1488.716804,1402.119745,741.4785528,626.2428133,2.294099172,19.84677204,0.742302391,11.51520516,86.5970591,2345.843905,2035.139819,310.7040864,1639.178985,408.1959668,109.6979266,51.65734409,148.9140049,77.4779329,76.34070597,78.83547176,200.3708622,109.7446177,111.0714474,63.23715756,106.0717691,121.9099291,185.4587663,91.90373371,69.95106525,16.00014251,8.512065116,18.72424794,100,2.612606213,97.38739379,91.72247359,48.50530579,40.9669289,0.150073096,1.298316375,0.048559199,0.753290227,5.6649202,107.2301789,26.70295737,7.176109753,3.379268708,9.741508123,5.068374281,4.993980302,5.157180407,13.10766158,7.179164143,7.265961366,4.136785417,6.938897393,7.974982372,12.13215694,6.012066957,4.575989146,1.046681393,0.556833802,1.224884211,100,13.24487472,86.75512528
198,Young Field Park,45.6153846153846,8.82186412811279,1.0,28.3613053613054,8.864190009,0.88,100.0,0.0,680,84.0,274.0,161.0,99.0,0.123529411764706,0.402941176470588,0.236764705882353,0.145588235294118,3.07510038037,0,0,0,0.0,0.0,0.0,2216,95.0743174136944,568,1648,23.30808214333611,5.97427376237135,17.33380838096476,870.5957257,21.1046455,849.4910802,794.6649682,363.1372598,409.3901661,1.503129536,12.25683209,0.643569548,7.73401106,54.82611202,1332.434818,1121.585123,210.8496947,955.8132712,276.7277915,55.64274912,31.614861,106.1019991,53.95390143,48.15822295,22.59012995,112.024527,50.88586668,74.74599965,33.35210282,62.34153946,58.42772404,130.8369777,58.26018419,32.81866293,8.179845543,3.654674968,12.23569588,100,2.424161396,97.5758386,91.27829884,41.7113534,47.02414152,0.172655286,1.407867249,0.073922893,0.888358492,6.297539766,109.7884176,31.78602689,6.391341868,3.631405492,12.18728693,6.197354276,5.531640178,2.594789899,12.86757145,5.84494791,8.58561528,3.830951823,7.160790895,6.711234884,15.02844246,6.691990608,3.769678849,0.939568769,0.419790135,1.405439461,100,15.82439095,84.17560905
199,Zulema Park,13.5,8.359299659729,1.0,14.2590725806452,8.355227131,0.999,100.0,0.0,4909,649.0,1503.0,1611.0,293.0,0.132206151965777,0.30617233652475,0.328172743939703,0.0596862904868609,0.72724540092,0,0,0,0.0,0.0,0.0,4571,219.767301012229,658,3913,20.799272589445167,2.9940759929676046,17.80519659647756,7272.952714,240.9562611,7031.996453,6759.06917,5595.749856,462.8348029,7.18853242,665.3953903,1.330857433,26.56973112,272.9272825,10595.6734,9335.333524,1260.339881,6474.413484,3275.037443,96.18996733,192.2951412,103.8680987,799.0810924,3201.455186,307.157217,202.6656927,160.9204585,229.7377749,169.0785404,201.2939581,272.4450276,314.5773422,266.5533783,136.354156,73.26235929,65.80793041,130.3240585,100,3.313045892,96.68695411,92.9343203,76.93917555,6.363781274,0.098839257,9.148903018,0.018298722,0.365322479,3.752633809,89.02042593,45.03036899,1.322571054,2.643976233,1.428142087,10.98702444,44.01864431,4.223280819,2.786566897,2.212587719,3.158796488,2.324757868,2.767706131,3.74600301,4.325304379,3.664995344,1.874811529,1.007326215,0.904830995,1.791900258,100,11.894854,88.105146
200,Alcoa Park,10.6666666666667,8.24466514587402,0.0,6.58095952023988,8.403009632,0.099,0.0,0.0,1699,208.8,589.2,490.8,153.6,0.122895821071218,0.346792230723955,0.288875809299588,0.0904061212477928,0.57530985426,0,0,0,0.0,0.0,0.0,10282,296.034129986112,1974,8308,34.73248169216963,6.668150054497456,28.06433163767217,1785.863819,89.35920747,1696.504612,1626.829877,1235.629605,245.7756316,2.060646139,129.0743973,0.551187086,13.73841039,69.67473455,3904.586422,3219.795773,684.7906494,1428.530441,195.4378211,17.54510337,13.34098763,20.57530201,166.8669612,239.1585568,263.3478966,166.9321269,149.8610928,78.01427995,50.48110051,73.0728108,89.83096541,146.3714116,111.2398811,50.92115554,29.24455042,13.80699601,18.1941006,100,5.003696615,94.99630338,91.09484495,69.18946402,13.76228293,0.115386521,7.227561022,0.030863892,0.769286563,3.901458432,79.99100637,10.94360158,0.98244352,0.747032752,1.152120435,9.343767393,13.39175777,14.74624738,9.347416364,8.391518502,4.36843387,2.826704924,4.091734768,5.030112848,8.196112719,6.228911738,2.851345942,1.637557697,0.773127036,1.018784322,100,17.53810968,82.46189032
203,Lookout Street Park,35.0,8.61943626403809,0.0,21.4272300469484,8.671475414,0.328,0.0,0.0,253,27.0,82.0,62.0,24.0,0.106719367588933,0.324110671936759,0.245059288537549,0.0948616600790514,0.26539606141,0,0,0,0.0,0.0,0.0,715,47.6694599232004,144,571,14.999121054694694,3.0208020026238263,11.978319052070868,293.1484286,10.5338746,282.614554,268.2811096,223.2113998,36.60817906,0.259062072,7.511665573,0.0,0.690803102,14.33344439,576.3545738,465.7493814,110.6051924,310.7598496,34.10448689,16.23254202,10.87923252,7.771142183,6.304178298,11.56983926,27.71741632,48.69736426,34.01882377,22.018378,20.46313286,18.65017834,14.67943502,26.68315345,21.15511412,9.499022649,4.489958353,1.986680725,7.944366584,100,3.593358713,96.40664129,91.51715767,76.14279253,12.4879329,0.088372322,2.562410315,0.0,0.235649601,4.889483616,106.0076805,11.63386311,5.537311627,3.711168628,2.650924045,2.15050728,3.946751246,9.455079276,16.61184557,11.60464135,7.510999838,6.980468206,6.36202569,5.007509366,9.102267263,7.216519705,3.24034575,1.531633096,0.677704716,2.710015067,100,19.19047709,80.80952291
204,Townsend Park,14.3333333333333,8.77835173871804,0.0,33.393893129771,8.75546314,0.0,0.0,0.0,524,63.0,199.0,130.0,71.0,0.120229007633588,0.379770992366412,0.248091603053435,0.135496183206107,0.64868508629,0,0,0,0.0,0.0,0.0,2208,144.583250044106,554,1654,15.271478537980272,3.831702495489616,11.439776042490656,680.4236593,18.43112186,661.9925375,617.4852869,378.7048445,225.0268805,0.953408046,7.634868272,1.117929122,4.047356546,44.50725052,1096.134531,926.4427989,169.6917323,789.4820807,197.6067022,58.16296009,68.36503324,54.50701324,14.1905951,33.63418975,91.23922245,73.71765169,56.17250107,62.33428356,40.85307015,47.45088744,48.52926073,77.92446004,33.25698955,15.02587365,14.22938277,8.426289877,1.300192636,100,2.708771455,97.29122854,90.75011994,55.65721287,33.07158377,0.140119767,1.122075661,0.164298978,0.594828897,6.541108604,116.0280172,29.04171534,8.548050805,10.04742153,8.010746318,2.085552862,4.943124668,13.40917841,10.83408119,8.255518499,9.161098781,6.004063731,6.973726853,7.132212419,11.45234428,4.887688589,2.20831146,2.09125338,1.238388725,0.191085748,100,15.48092204,84.51907796
205,Shalane's Play Yard Park,13.3964097621038,8.69843578338623,1.0,18.3542976939203,8.674381519,1.0,100.0,0.0,1720,231.0,535.0,531.0,127.0,0.134302325581395,0.311046511627907,0.308720930232558,0.0738372093023256,0.09741619532,0,0,0,0.0,0.0,0.0,766,105.810161350359,129,637,7.239380322496797,1.2191645712820975,6.020215751214699,3492.070698,104.9929331,3387.077765,3240.180523,2185.541564,867.3188896,10.42563363,131.0247668,0.364887442,45.50478112,146.8972425,4026.698385,3441.751053,584.947332,2270.161023,614.8708967,133.4053917,67.97103509,107.6417844,947.7934556,529.4667691,153.0322274,186.9976296,153.9094988,91.57081319,107.850523,111.5790708,239.9193652,205.1623284,165.2270855,125.4001765,52.44180975,42.49265283,35.9947914,100,3.006609606,96.99339039,92.78679622,62.58583382,24.83680786,0.29855162,3.752065123,0.010449028,1.30308877,4.206594173,65.00902242,17.60763025,3.820237423,1.946439261,3.082462919,27.14130204,15.16197165,4.382277468,5.35492107,4.40739928,2.622249694,3.088440422,3.195212251,6.870404007,5.875090916,4.731493139,3.590997643,1.501739635,1.216832547,1.030757808,100,14.52672329,85.47327671
206,Spring Hill Park,32.1034482758621,8.68838092570743,1.0,40.796803652968,8.779290275,1.0,100.0,0.0,456,55.0,173.0,115.0,62.0,0.120614035087719,0.379385964912281,0.25219298245614,0.135964912280702,6.41794151121,4,1,3,0.6232527973359272,0.1558131993339818,0.4674395980019454,574,96.8801200615443,162,412,5.924848148777678,1.6721696865888225,4.2526784621888565,570.944035,15.46306761,555.4809674,526.9337656,364.6905024,150.8243826,0.713680044,3.568400219,0.0,7.136800438,28.54720175,899.9505352,775.7702076,124.1803276,620.4258514,196.9756921,53.52600328,25.69248158,71.36800438,22.3619747,40.44186915,72.79536446,28.7850951,73.50904451,14.27360088,9.277840569,20.45882792,34.01874875,63.0417372,38.30082901,46.1513095,8.326267177,17.12832105,19.26936118,100,2.708333333,97.29166667,92.29166667,63.875,26.41666667,0.125,0.625,0.0,1.25,5.0,108.6666667,34.5,9.375,4.5,12.5,3.916666667,7.083333333,12.75,5.041666667,12.875,2.5,1.625,3.583333333,5.958333333,11.04166667,6.708333333,8.083333333,1.458333333,3.0,3.375,100,13.79857256,86.20142744
207,Tropical Park,31.7142857142857,8.02582454681396,0.0,23.862962962963,8.10263897,0.0,0.0,0.0,336,37.0,111.0,81.0,36.0,0.110119047619048,0.330357142857143,0.241071428571429,0.107142857142857,1.48028570712,1,1,0,0.6755452648026781,0.6755452648026781,0.0,292,59.6978640583338,61,231,4.891297278486749,1.0218121026975742,3.8694851757891744,413.4932787,51.52439793,361.9688808,342.4974513,275.8951773,56.91648608,0.69897439,6.690183452,0.0,2.29663014,19.47142945,612.6011265,555.0855195,57.51560699,372.7530571,29.25707092,11.08373676,23.46556882,16.97509234,13.3803669,19.47142945,24.96337109,42.23802388,19.171869,36.64622876,8.886960107,26.66088032,25.76219896,25.96190593,28.95751046,10.38476237,7.588864811,2.895751046,29.95604531,100,12.46075827,87.53924173,82.83023424,66.72301376,13.76479111,0.169041294,1.617966675,0.0,0.555421396,4.709007486,90.14730741,7.075585607,2.680511954,5.67495774,4.105288578,3.235933349,4.709007486,6.037189085,10.21492393,4.636561217,8.862593576,2.149239314,6.447717943,6.230379135,6.278676648,7.003139338,2.511470659,1.835305482,0.700313934,7.244626902,100,9.388753056,90.61124694
208,Vanucci Park,21.2222222222222,8.22607612609863,0.0,27.47,8.240848845,0.0,0.0,0.0,375,41.0,124.0,91.0,40.0,0.109333333333333,0.330666666666667,0.242666666666667,0.106666666666667,6.07941302712,12,1,11,1.9738747715393763,0.164489564294948,1.8093852072444283,788,66.5766182097151,157,631,11.835987185738617,2.3581852641636583,9.477801921574958,461.3053709,57.48214716,403.8232237,382.1003193,307.7968461,63.4977207,0.77979657,7.46376717,0.0,2.56218873,21.72290445,683.4359938,619.2698761,64.16611776,415.8543708,32.64005643,12.36534561,26.17888485,18.9379167,14.92753434,21.72290445,27.8498775,47.12199273,21.38870592,40.88362017,9.91455639,29.74366917,28.74107358,28.9638726,32.3058579,11.58554904,8.46636276,3.23058579,33.419853,100,12.46075827,87.53924173,82.83023424,66.72301376,13.76479111,0.169041294,1.617966675,0.0,0.555421396,4.709007486,90.14730741,7.075585607,2.680511954,5.67495774,4.105288578,3.235933349,4.709007486,6.037189085,10.21492393,4.636561217,8.862593576,2.149239314,6.447717943,6.230379135,6.278676648,7.003139338,2.511470659,1.835305482,0.700313934,7.244626902,100,9.388753056,90.61124694
210,Troy Hill Citzen's Park,13.0,8.68455123901367,0.0,24.7848970251716,8.698686777,0.43,0.0,0.0,511,55.0,166.0,126.0,48.0,0.107632093933464,0.324853228962818,0.246575342465753,0.0939334637964775,0.56902453497,0,0,0,0.0,0.0,0.0,1481,96.510488272906,305,1176,15.345482408213766,3.1602782812324097,12.185204126981356,592.2315308,21.14609748,571.0854333,542.1784499,452.1203063,73.10248046,0.529293901,15.02328389,0.0,1.403085294,28.90698342,1160.84624,938.9533777,221.8928623,626.8432731,68.15118365,32.58980069,21.83509246,15.67178059,12.97568368,23.18171327,55.9945166,97.6941161,68.17342368,44.44415825,41.01744159,37.45040857,29.77791951,54.44825967,42.75931378,19.43044709,9.044768435,4.212674419,16.17312387,100,3.570579474,96.42942053,91.5483931,76.34181614,12.34356441,0.0893728,2.536724763,0.0,0.236914994,4.881027422,105.8442924,11.50752368,5.502881728,3.686918262,2.646225299,2.190981568,3.914299065,9.454835431,16.49593293,11.51127897,7.50452415,6.92591317,6.32360937,5.028087491,9.193745493,7.220033308,3.280886964,1.527235205,0.711322211,2.730878556,100,19.11475049,80.88524951
211,Tuxedo Street Skate Park,25.2,8.56820774078369,2.0,31.5222222222222,8.570421804,2.0,0.0,100.0,907,101.0,312.0,200.0,109.0,0.11135611907387,0.343991179713341,0.220507166482911,0.120176405733186,1.21433325837,0,0,0,0.0,0.0,0.0,1324,100.903901846109,318,1006,13.12139546416416,3.151513412087766,9.969882052076391,1149.378841,40.10160923,1109.277232,1020.611364,536.4230957,386.1584022,0.019861341,89.39730046,1.796247795,6.816456261,88.66586837,1671.015014,1489.958073,181.0569406,1116.282413,189.3870444,23.61804509,38.52623305,4.369701037,65.41284243,52.03768278,157.2570602,84.55501201,119.8799647,12.31792797,66.39280331,52.97448939,175.3956231,102.9370847,70.16011327,29.11379948,14.92926875,36.73597148,9.66878984,100,3.488980985,96.51101901,88.79677675,46.6706952,33.59713859,0.001728006,7.777879428,0.156279873,0.593055659,7.714242265,97.12049433,16.47733868,2.054852955,3.351917719,0.380179353,5.691147259,4.527461347,13.6819171,7.356583309,10.42997838,1.071703038,5.776407301,4.608966815,15.26003584,8.955888256,6.104176511,2.533002908,1.298898867,3.196158669,0.841218708,100,10.83514745,89.16485255
